,,,,RBMS1P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SAP18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RPL30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NAA20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SORD2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DNAJB6P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SLIRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PSMB10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RPS5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NIP7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RPP30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,USP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,UGP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ARMC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ANKRD40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PRP4K,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SMN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SMN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GTF3C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,IMMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GPX8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CREBZF,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MAP2K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ADIPOR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TMA16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ERI1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PAQR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,YARS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TNRC6C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TACC3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NAE1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PABPC1P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TGFBI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ETF1P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,C14orf132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MTREX,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MKLN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TLL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SETD1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CCDC117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TENT4A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TUT7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NDUFAF4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MIR6891,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,C3orf38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CCL19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GTF2H2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FBXL4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LSM8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LINC01503,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TRIM25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MTIF2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RHOF,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PFDN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZNF621,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NDUFB7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ANXA5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CDC73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EIF2AK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CRYZL2P-SEC16B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HIVEP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TWIST1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SCARNA15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SNHG21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,COQ8B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MPP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,THRAP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PRKAA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TTPAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,UCKL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TNPO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MTX2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SPCS2P4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CCT3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZCCHC14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BIRC3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MIGA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FCN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NDUFS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RBFOX2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MAFK,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RBL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TAF9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PSMD13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RPS8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SNORD38A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SNORD46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RPEL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TNXA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GLMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RBM27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TEFM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,KIF5B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RNU6-1083P,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GSTO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZNF736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TAX1BP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,IGKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,UTP25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PRPF40A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CDC23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MFSD14A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,UPF3B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LUC7L3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DOCK10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PEBP1P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,AFF3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CBLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BAG4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PEX1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DNMBP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BCCIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RHOQP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,AP3M1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PCGF6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PCGF7P,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NUDT4B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,C4orf33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,UFC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZNF800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,COG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,APOC1P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TTC28-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GLULP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CCNDBP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PSMF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SNORD114-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NFAT5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RBM14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,POLR3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ATG12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SRGAP2D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GCN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MLLT10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OPTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MMUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MRPS31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TNKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RAP1GDS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NDUFB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MTRF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RAB3GAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,C2orf69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HSPA9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,POM121L9P,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SMC6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ACAT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MAGEH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TRUB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FRG1CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FBXO28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MAGOH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CDIN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PRORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FAM3B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,C19orf53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MTMR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PSMC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BCLAF1P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FBXO22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GAS5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ELL2P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PLEKHN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TENM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RAD51B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LINC02126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PHC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PSG5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DYDC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PDS5B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PSG3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RUFY3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ARCN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TOP1P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ARFGEF2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HNRNPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TWF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PRPF38B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ICE1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ANKIB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LINC01281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CDK5RAP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CLEC5A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SERBP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CPSF7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GPAT4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TMEM199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CCR6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RPS6KC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZNF506,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PRR14L,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,APOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TMEM183BP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,JMJD1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DNAJA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NALF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PDIA6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RER1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,METTL6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZNF202,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SORD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GEMIN6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DCAF17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MIR8075,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LYPLAL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SNRPA1P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ARGLU1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FYN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,B3GNT5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WDR47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,AMMECR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ELOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HEATR5A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MTERF3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,C2CD2L,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SMIM8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LRRC37A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GON7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,H3-3B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ADGRE3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PRPF3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MCTS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CHRDL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EML2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CEP55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RHEBP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RHEBP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZNF718,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GOSR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,KANSL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PCMTD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SMCR8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PRDM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ETFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SLC39A11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MED23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SMARCAD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CYP21A1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CYP21A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,UBE3B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DNAJC16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PADI2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CYP3A7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NGRN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RBBP9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EMBP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZNHIT3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CRIM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CDC123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,KDELR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ENSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SLC16A7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,VMA21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LANCL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,C12orf60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EIF4A3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,L3MBTL4-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,XPO7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,STX7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,UCHL3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,IKZF4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PPP2R2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PEDS1-UBE2V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,UBE2V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ANKMY1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EVC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZFYVE16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ATXN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ADAMTS15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ERICH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GLRX3P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SLITRK4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,COMMD8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TIAL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZNF141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CYTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CHSY1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SLK,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,REEP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TOMM6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EDRF1-DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NFKBIZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EXOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZDHHC13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EIF2B4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,KBTBD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,KITLG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,KANSL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MIR1291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SNORA2C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PIGW,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FANCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MRPL27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BBS4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MIR6821,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PIM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TBCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MSMO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DUSP12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NDUFS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PPIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MT-TL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MTND5P11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,KCTD9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RNF122,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DCLK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CELA3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LINC01828,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CEBPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,INTS12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SART3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PLPP7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DNAJB14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PDZD11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CHMP1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CDC42BPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ENOX2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SLC29A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PRR16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MRPL13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TIPIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FAM151B-DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TTC27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SNX10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LYPLAL1-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TUBA3C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUPT16H,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CEP76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,POGLUT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PIK3CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RFX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RPL7L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,R3HCC1L,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ARL2-SNX15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SNX15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,IL12B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,C18orf54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PPA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ADAT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HLA-G,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZBED4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NDUFC2-KCTD14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NUP205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SEPSECS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DTD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DAPK1-IT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,AIRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PNISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DNAAF4-CCPG1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,VPS41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LINC03100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PCMT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RNF8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,C16orf54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,IKBIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZNF821,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ANKRA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MIR4723,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LAMP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NUP37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LINC02180,,,,,,,,,,,,,,,,,,,,,,,,,,,,
