,,,,SGSM1,,,,,,,,,,,,,,,,,
,,,,NBR2,,,,,,,,,,,,,,,,,
,,,,DNAJA3,,,,,,,,,,,,,,,,,
,,,,ITPRID2-DT,,,,,,,,,,,,,,,,,
,,,,B9D2,,,,,,,,,,,,,,,,,
,,,,RPGRIP1,,,,,,,,,,,,,,,,,
,,,,PRKAR1A,,,,,,,,,,,,,,,,,
,,,,PARL,,,,,,,,,,,,,,,,,
,,,,GFM1,,,,,,,,,,,,,,,,,
,,,,SENP3,,,,,,,,,,,,,,,,,
,,,,TMEM150C,,,,,,,,,,,,,,,,,
,,,,CREBL2,,,,,,,,,,,,,,,,,
,,,,NSL1,,,,,,,,,,,,,,,,,
,,,,SDHA,,,,,,,,,,,,,,,,,
,,,,CLDN12,,,,,,,,,,,,,,,,,
,,,,DYNC1I2,,,,,,,,,,,,,,,,,
,,,,TIPRL,,,,,,,,,,,,,,,,,
,,,,TBX22,,,,,,,,,,,,,,,,,
,,,,PPP3CB,,,,,,,,,,,,,,,,,
,,,,FRG1,,,,,,,,,,,,,,,,,
,,,,TXNL1,,,,,,,,,,,,,,,,,
,,,,PIGS,,,,,,,,,,,,,,,,,
,,,,CAMK2A,,,,,,,,,,,,,,,,,
,,,,HNRNPUL1,,,,,,,,,,,,,,,,,
,,,,MRPL30,,,,,,,,,,,,,,,,,
,,,,CBX5,,,,,,,,,,,,,,,,,
,,,,RBM15B,,,,,,,,,,,,,,,,,
,,,,GABRA4,,,,,,,,,,,,,,,,,
,,,,ZHX3,,,,,,,,,,,,,,,,,
,,,,CLIC4,,,,,,,,,,,,,,,,,
,,,,FAM230A,,,,,,,,,,,,,,,,,
,,,,FAM230D,,,,,,,,,,,,,,,,,
,,,,FAM230E,,,,,,,,,,,,,,,,,
,,,,FAM230H,,,,,,,,,,,,,,,,,
,,,,FAM230J,,,,,,,,,,,,,,,,,
,,,,CEP350,,,,,,,,,,,,,,,,,
,,,,PRELID3B,,,,,,,,,,,,,,,,,
,,,,PLCD1,,,,,,,,,,,,,,,,,
,,,,LINC00968,,,,,,,,,,,,,,,,,
,,,,PSME4,,,,,,,,,,,,,,,,,
,,,,CLPX,,,,,,,,,,,,,,,,,
,,,,ZCCHC24,,,,,,,,,,,,,,,,,
,,,,TNFRSF10B,,,,,,,,,,,,,,,,,
,,,,NEK9,,,,,,,,,,,,,,,,,
,,,,MICU1,,,,,,,,,,,,,,,,,
,,,,UHMK1,,,,,,,,,,,,,,,,,
,,,,QNG1,,,,,,,,,,,,,,,,,
,,,,TCEA1,,,,,,,,,,,,,,,,,
,,,,SNAPC5,,,,,,,,,,,,,,,,,
,,,,ESYT2,,,,,,,,,,,,,,,,,
,,,,SNU13,,,,,,,,,,,,,,,,,
,,,,LINC01687,,,,,,,,,,,,,,,,,
,,,,PRR12,,,,,,,,,,,,,,,,,
,,,,TMSB4Y,,,,,,,,,,,,,,,,,
,,,,C10orf88,,,,,,,,,,,,,,,,,
,,,,ZC3H15,,,,,,,,,,,,,,,,,
,,,,ANKRD40,,,,,,,,,,,,,,,,,
,,,,XPA,,,,,,,,,,,,,,,,,
,,,,TP53,,,,,,,,,,,,,,,,,
,,,,ARHGEF3,,,,,,,,,,,,,,,,,
,,,,FAM219B,,,,,,,,,,,,,,,,,
,,,,HELZ,,,,,,,,,,,,,,,,,
,,,,RNF38,,,,,,,,,,,,,,,,,
,,,,RANP1,,,,,,,,,,,,,,,,,
,,,,SIGLEC6,,,,,,,,,,,,,,,,,
,,,,CDK8,,,,,,,,,,,,,,,,,
,,,,PHF8,,,,,,,,,,,,,,,,,
,,,,NEPRO,,,,,,,,,,,,,,,,,
,,,,MIR4700,,,,,,,,,,,,,,,,,
,,,,UNC119B,,,,,,,,,,,,,,,,,
,,,,TMPRSS11E,,,,,,,,,,,,,,,,,
,,,,ERCC3,,,,,,,,,,,,,,,,,
,,,,OXA1L-DT,,,,,,,,,,,,,,,,,
,,,,ADAM20,,,,,,,,,,,,,,,,,
,,,,EID1,,,,,,,,,,,,,,,,,
,,,,H3C10,,,,,,,,,,,,,,,,,
,,,,KCNH2,,,,,,,,,,,,,,,,,
,,,,LINC02593,,,,,,,,,,,,,,,,,
,,,,POLH-AS1,,,,,,,,,,,,,,,,,
,,,,ANKHD1,,,,,,,,,,,,,,,,,
,,,,DZIP3,,,,,,,,,,,,,,,,,
,,,,RBMS3,,,,,,,,,,,,,,,,,
,,,,HIPK4,,,,,,,,,,,,,,,,,
,,,,MRPS5,,,,,,,,,,,,,,,,,
,,,,LRG1,,,,,,,,,,,,,,,,,
,,,,NUCKS1,,,,,,,,,,,,,,,,,
,,,,ARNT2-DT,,,,,,,,,,,,,,,,,
,,,,TEX48,,,,,,,,,,,,,,,,,
,,,,OR2B6,,,,,,,,,,,,,,,,,
,,,,TADA1,,,,,,,,,,,,,,,,,
,,,,RBFOX2,,,,,,,,,,,,,,,,,
,,,,THAP12,,,,,,,,,,,,,,,,,
,,,,PGM1,,,,,,,,,,,,,,,,,
,,,,ADAM33,,,,,,,,,,,,,,,,,
,,,,KLHDC10,,,,,,,,,,,,,,,,,
,,,,ITPK1,,,,,,,,,,,,,,,,,
,,,,SOHLH2,,,,,,,,,,,,,,,,,
,,,,ETS1,,,,,,,,,,,,,,,,,
,,,,PPIAL4A,,,,,,,,,,,,,,,,,
,,,,PPIAL4C,,,,,,,,,,,,,,,,,
,,,,PPIAL4E,,,,,,,,,,,,,,,,,
,,,,PPIAL4F,,,,,,,,,,,,,,,,,
,,,,PPIAL4G,,,,,,,,,,,,,,,,,
,,,,PPIAL4H,,,,,,,,,,,,,,,,,
,,,,FNTB,,,,,,,,,,,,,,,,,
,,,,ABRA,,,,,,,,,,,,,,,,,
,,,,TRAF3,,,,,,,,,,,,,,,,,
,,,,SRP9,,,,,,,,,,,,,,,,,
,,,,SRP9P1,,,,,,,,,,,,,,,,,
,,,,GOT2,,,,,,,,,,,,,,,,,
,,,,RANBP17,,,,,,,,,,,,,,,,,
,,,,RBM43,,,,,,,,,,,,,,,,,
,,,,FAM217A,,,,,,,,,,,,,,,,,
,,,,ZNF71,,,,,,,,,,,,,,,,,
,,,,SETD1A,,,,,,,,,,,,,,,,,
,,,,THPO,,,,,,,,,,,,,,,,,
,,,,CFAP20DC,,,,,,,,,,,,,,,,,
,,,,SULT4A1,,,,,,,,,,,,,,,,,
,,,,EIF4A1P10,,,,,,,,,,,,,,,,,
,,,,HSPD1P1,,,,,,,,,,,,,,,,,
,,,,SPRTN,,,,,,,,,,,,,,,,,
,,,,TCEANC,,,,,,,,,,,,,,,,,
,,,,DDX17,,,,,,,,,,,,,,,,,
,,,,HSBP1,,,,,,,,,,,,,,,,,
,,,,KARS1,,,,,,,,,,,,,,,,,
,,,,ERVW-1,,,,,,,,,,,,,,,,,
,,,,WDR53,,,,,,,,,,,,,,,,,
,,,,YBX1,,,,,,,,,,,,,,,,,
,,,,YBX1P1,,,,,,,,,,,,,,,,,
,,,,FER1L4,,,,,,,,,,,,,,,,,
,,,,AIMP2,,,,,,,,,,,,,,,,,
,,,,CROCC,,,,,,,,,,,,,,,,,
,,,,MEF2D,,,,,,,,,,,,,,,,,
,,,,CNPY4,,,,,,,,,,,,,,,,,
,,,,INAFM2,,,,,,,,,,,,,,,,,
,,,,LACTB2,,,,,,,,,,,,,,,,,
,,,,ELL3,,,,,,,,,,,,,,,,,
,,,,CAPN14,,,,,,,,,,,,,,,,,
,,,,RRAGA,,,,,,,,,,,,,,,,,
,,,,GAR1,,,,,,,,,,,,,,,,,
,,,,BCAS2,,,,,,,,,,,,,,,,,
,,,,CRYGS,,,,,,,,,,,,,,,,,
,,,,TMEM101,,,,,,,,,,,,,,,,,
,,,,KDSR,,,,,,,,,,,,,,,,,
,,,,RAD21-AS1,,,,,,,,,,,,,,,,,
,,,,MGAT1,,,,,,,,,,,,,,,,,
,,,,PPID,,,,,,,,,,,,,,,,,
,,,,PRNP,,,,,,,,,,,,,,,,,
,,,,TASOR,,,,,,,,,,,,,,,,,
,,,,PRR29,,,,,,,,,,,,,,,,,
,,,,CTSE,,,,,,,,,,,,,,,,,
,,,,LUC7L3,,,,,,,,,,,,,,,,,
,,,,TSG101,,,,,,,,,,,,,,,,,
,,,,TAGLN2P1,,,,,,,,,,,,,,,,,
,,,,ASB16,,,,,,,,,,,,,,,,,
,,,,SC5D,,,,,,,,,,,,,,,,,
,,,,ATP1A2,,,,,,,,,,,,,,,,,
,,,,SGTB,,,,,,,,,,,,,,,,,
,,,,GPR107,,,,,,,,,,,,,,,,,
,,,,SEPTIN7,,,,,,,,,,,,,,,,,
,,,,SDHC,,,,,,,,,,,,,,,,,
,,,,SUMO1P2,,,,,,,,,,,,,,,,,
,,,,ZNG1A,,,,,,,,,,,,,,,,,
,,,,ZNG1B,,,,,,,,,,,,,,,,,
,,,,ZNG1C,,,,,,,,,,,,,,,,,
,,,,ZNG1E,,,,,,,,,,,,,,,,,
,,,,ZNG1F,,,,,,,,,,,,,,,,,
,,,,MNT,,,,,,,,,,,,,,,,,
,,,,CCSER2,,,,,,,,,,,,,,,,,
,,,,PARG,,,,,,,,,,,,,,,,,
,,,,TEX36,,,,,,,,,,,,,,,,,
,,,,TRPM3,,,,,,,,,,,,,,,,,
,,,,DEPDC5,,,,,,,,,,,,,,,,,
,,,,F8,,,,,,,,,,,,,,,,,
,,,,JPT2,,,,,,,,,,,,,,,,,
,,,,LINC02984,,,,,,,,,,,,,,,,,
,,,,TMEM59,,,,,,,,,,,,,,,,,
,,,,SPIN1,,,,,,,,,,,,,,,,,
,,,,ATP2C2-AS1,,,,,,,,,,,,,,,,,
,,,,RPL35A,,,,,,,,,,,,,,,,,
,,,,MYH7B,,,,,,,,,,,,,,,,,
,,,,CNOT1,,,,,,,,,,,,,,,,,
,,,,FLT1,,,,,,,,,,,,,,,,,
,,,,COPS4,,,,,,,,,,,,,,,,,
,,,,PBLD,,,,,,,,,,,,,,,,,
,,,,UBXN2A,,,,,,,,,,,,,,,,,
,,,,SRP19,,,,,,,,,,,,,,,,,
,,,,SSC4D,,,,,,,,,,,,,,,,,
,,,,CDC14A,,,,,,,,,,,,,,,,,
,,,,ZSCAN20,,,,,,,,,,,,,,,,,
,,,,TMIGD2,,,,,,,,,,,,,,,,,
,,,,CHURC1-FNTB,,,,,,,,,,,,,,,,,
,,,,ANXA4,,,,,,,,,,,,,,,,,
,,,,SCFD1,,,,,,,,,,,,,,,,,
,,,,NUP54,,,,,,,,,,,,,,,,,
,,,,SNX13,,,,,,,,,,,,,,,,,
,,,,ARCN1,,,,,,,,,,,,,,,,,
,,,,SNORA11F,,,,,,,,,,,,,,,,,
,,,,PPP1R9B,,,,,,,,,,,,,,,,,
,,,,CFAP20,,,,,,,,,,,,,,,,,
,,,,SOCS2,,,,,,,,,,,,,,,,,
,,,,DECR1,,,,,,,,,,,,,,,,,
,,,,FOXS1,,,,,,,,,,,,,,,,,
,,,,ZNF160,,,,,,,,,,,,,,,,,
,,,,ZNF326,,,,,,,,,,,,,,,,,
,,,,LINC01968,,,,,,,,,,,,,,,,,
,,,,CPT2,,,,,,,,,,,,,,,,,
,,,,PDCD7,,,,,,,,,,,,,,,,,
,,,,DAG1,,,,,,,,,,,,,,,,,
,,,,HNRNPA3P17,,,,,,,,,,,,,,,,,
,,,,CTBP2P4,,,,,,,,,,,,,,,,,
,,,,LINC01291,,,,,,,,,,,,,,,,,
,,,,FAM174A,,,,,,,,,,,,,,,,,
,,,,TXNRD1,,,,,,,,,,,,,,,,,
,,,,UBE2V1P3,,,,,,,,,,,,,,,,,
,,,,UBE2V1P9,,,,,,,,,,,,,,,,,
,,,,LRRC51,,,,,,,,,,,,,,,,,
,,,,LRTOMT,,,,,,,,,,,,,,,,,
,,,,ZNF596,,,,,,,,,,,,,,,,,
,,,,MED13,,,,,,,,,,,,,,,,,
,,,,TMEM50B,,,,,,,,,,,,,,,,,
,,,,LRPPRC,,,,,,,,,,,,,,,,,
,,,,MRGBP,,,,,,,,,,,,,,,,,
,,,,LINC01605,,,,,,,,,,,,,,,,,
,,,,RAB5IF,,,,,,,,,,,,,,,,,
,,,,TGIF2-RAB5IF,,,,,,,,,,,,,,,,,
,,,,DNAJB11,,,,,,,,,,,,,,,,,
,,,,LRP8,,,,,,,,,,,,,,,,,
,,,,LINC01949,,,,,,,,,,,,,,,,,
,,,,RPS10,,,,,,,,,,,,,,,,,
,,,,ARLNC1,,,,,,,,,,,,,,,,,
,,,,TMEM14B,,,,,,,,,,,,,,,,,
,,,,CNOT6,,,,,,,,,,,,,,,,,
,,,,C6orf62,,,,,,,,,,,,,,,,,
,,,,GLUD2,,,,,,,,,,,,,,,,,
,,,,CLIC4P1,,,,,,,,,,,,,,,,,
,,,,TTC3P1,,,,,,,,,,,,,,,,,
,,,,OPRL1,,,,,,,,,,,,,,,,,
,,,,ZC3H11B,,,,,,,,,,,,,,,,,
,,,,ZC3H11C,,,,,,,,,,,,,,,,,
,,,,ITGAE,,,,,,,,,,,,,,,,,
,,,,SCAMP1,,,,,,,,,,,,,,,,,
,,,,MGAT3,,,,,,,,,,,,,,,,,
,,,,SERBP1P1,,,,,,,,,,,,,,,,,
,,,,RN7SKP88,,,,,,,,,,,,,,,,,
,,,,PRDM4-AS1,,,,,,,,,,,,,,,,,
,,,,RIOX1,,,,,,,,,,,,,,,,,
,,,,ZNF184,,,,,,,,,,,,,,,,,
,,,,PRH1,,,,,,,,,,,,,,,,,
,,,,PRH2,,,,,,,,,,,,,,,,,
,,,,PADI1,,,,,,,,,,,,,,,,,
,,,,PEX11B,,,,,,,,,,,,,,,,,
,,,,PPIL1,,,,,,,,,,,,,,,,,
,,,,ZFY-AS1,,,,,,,,,,,,,,,,,
,,,,TRIP4,,,,,,,,,,,,,,,,,
,,,,PXYLP1,,,,,,,,,,,,,,,,,
,,,,RPL15,,,,,,,,,,,,,,,,,
,,,,RPL14,,,,,,,,,,,,,,,,,
,,,,NR2C2,,,,,,,,,,,,,,,,,
,,,,ZNF638,,,,,,,,,,,,,,,,,
,,,,ZNF236-DT,,,,,,,,,,,,,,,,,
,,,,DDX20,,,,,,,,,,,,,,,,,
,,,,LAPTM4B,,,,,,,,,,,,,,,,,
,,,,MUC7,,,,,,,,,,,,,,,,,
,,,,MIS12,,,,,,,,,,,,,,,,,
,,,,ANKRD13C,,,,,,,,,,,,,,,,,
,,,,ACSL3,,,,,,,,,,,,,,,,,
,,,,KATNAL1,,,,,,,,,,,,,,,,,
,,,,RAB14,,,,,,,,,,,,,,,,,
,,,,NUDT4,,,,,,,,,,,,,,,,,
,,,,FZD8,,,,,,,,,,,,,,,,,
,,,,ZNF470,,,,,,,,,,,,,,,,,
,,,,PSMD5,,,,,,,,,,,,,,,,,
,,,,COPA,,,,,,,,,,,,,,,,,
,,,,C22orf23,,,,,,,,,,,,,,,,,
,,,,QSER1,,,,,,,,,,,,,,,,,
,,,,KRT222,,,,,,,,,,,,,,,,,
,,,,ZMYM6,,,,,,,,,,,,,,,,,
,,,,MTM1,,,,,,,,,,,,,,,,,
,,,,TSC1,,,,,,,,,,,,,,,,,
,,,,LZTS2,,,,,,,,,,,,,,,,,
,,,,METTL25,,,,,,,,,,,,,,,,,
,,,,TTLL12,,,,,,,,,,,,,,,,,
,,,,SLC6A2,,,,,,,,,,,,,,,,,
,,,,TENT5A,,,,,,,,,,,,,,,,,
,,,,SPINK13,,,,,,,,,,,,,,,,,
,,,,ALAD,,,,,,,,,,,,,,,,,
,,,,LINC01243,,,,,,,,,,,,,,,,,
,,,,ZNF410,,,,,,,,,,,,,,,,,
,,,,TIMELESS,,,,,,,,,,,,,,,,,
,,,,SYNCRIPP1,,,,,,,,,,,,,,,,,
,,,,PRKAB1,,,,,,,,,,,,,,,,,
,,,,SYNRG,,,,,,,,,,,,,,,,,
,,,,ZNF234,,,,,,,,,,,,,,,,,
,,,,FAM3C,,,,,,,,,,,,,,,,,
,,,,RGPD5,,,,,,,,,,,,,,,,,
,,,,MZF1-AS1,,,,,,,,,,,,,,,,,
,,,,ITIH6,,,,,,,,,,,,,,,,,
,,,,MUC5B,,,,,,,,,,,,,,,,,
,,,,ZC3H7B,,,,,,,,,,,,,,,,,
,,,,RETSAT,,,,,,,,,,,,,,,,,
,,,,DRAM2,,,,,,,,,,,,,,,,,
,,,,RPS2,,,,,,,,,,,,,,,,,
,,,,SNORA64,,,,,,,,,,,,,,,,,
,,,,ECHDC1,,,,,,,,,,,,,,,,,
,,,,SEC31A,,,,,,,,,,,,,,,,,
,,,,COL8A1,,,,,,,,,,,,,,,,,
,,,,MYH15,,,,,,,,,,,,,,,,,
,,,,KCTD5,,,,,,,,,,,,,,,,,
,,,,RTCB,,,,,,,,,,,,,,,,,
,,,,PRDX3,,,,,,,,,,,,,,,,,
,,,,DNAJC21,,,,,,,,,,,,,,,,,
,,,,SLC22A25,,,,,,,,,,,,,,,,,
,,,,ZNF747,,,,,,,,,,,,,,,,,
,,,,RSPH3,,,,,,,,,,,,,,,,,
,,,,WDR77,,,,,,,,,,,,,,,,,
,,,,NSUN6,,,,,,,,,,,,,,,,,
,,,,CDC27,,,,,,,,,,,,,,,,,
,,,,NOMO1,,,,,,,,,,,,,,,,,
,,,,STIP1,,,,,,,,,,,,,,,,,
,,,,USP16,,,,,,,,,,,,,,,,,
,,,,G3BP2,,,,,,,,,,,,,,,,,
,,,,FAM120C,,,,,,,,,,,,,,,,,
,,,,SLC7A1,,,,,,,,,,,,,,,,,
,,,,ABO,,,,,,,,,,,,,,,,,
,,,,MTSS1,,,,,,,,,,,,,,,,,
,,,,UBE2QL1,,,,,,,,,,,,,,,,,
,,,,SNRPD3,,,,,,,,,,,,,,,,,
,,,,GPR3,,,,,,,,,,,,,,,,,
,,,,MIEF2,,,,,,,,,,,,,,,,,
,,,,KLHL8,,,,,,,,,,,,,,,,,
,,,,DCTN6,,,,,,,,,,,,,,,,,
,,,,CYP24A1,,,,,,,,,,,,,,,,,
,,,,POFUT1,,,,,,,,,,,,,,,,,
,,,,LINC02256,,,,,,,,,,,,,,,,,
,,,,PHETA2,,,,,,,,,,,,,,,,,
,,,,PSMA7,,,,,,,,,,,,,,,,,
,,,,JMJD1C-AS1,,,,,,,,,,,,,,,,,
,,,,RGS3,,,,,,,,,,,,,,,,,
,,,,HLA-A,,,,,,,,,,,,,,,,,
,,,,AGPS,,,,,,,,,,,,,,,,,
,,,,INSIG1-DT,,,,,,,,,,,,,,,,,
,,,,CYP2W1,,,,,,,,,,,,,,,,,
,,,,TSPYL6,,,,,,,,,,,,,,,,,
,,,,MARVELD1,,,,,,,,,,,,,,,,,
,,,,FOXK2,,,,,,,,,,,,,,,,,
,,,,ST6GALNAC5,,,,,,,,,,,,,,,,,
,,,,HERC4,,,,,,,,,,,,,,,,,
,,,,FAM204A,,,,,,,,,,,,,,,,,
,,,,THOC6,,,,,,,,,,,,,,,,,
,,,,ZNF555,,,,,,,,,,,,,,,,,
,,,,ATE1,,,,,,,,,,,,,,,,,
,,,,FCF1,,,,,,,,,,,,,,,,,
,,,,HSPA13,,,,,,,,,,,,,,,,,
,,,,AKAP3,,,,,,,,,,,,,,,,,
,,,,COPB2,,,,,,,,,,,,,,,,,
,,,,MLF2,,,,,,,,,,,,,,,,,
,,,,MTIF2,,,,,,,,,,,,,,,,,
,,,,GPAT4,,,,,,,,,,,,,,,,,
,,,,RIMS4,,,,,,,,,,,,,,,,,
,,,,CDCA4,,,,,,,,,,,,,,,,,
,,,,SMIM19,,,,,,,,,,,,,,,,,
,,,,PRDX1,,,,,,,,,,,,,,,,,
,,,,COA7,,,,,,,,,,,,,,,,,
,,,,SLC30A1,,,,,,,,,,,,,,,,,
,,,,PBRM1,,,,,,,,,,,,,,,,,
,,,,RRBP1,,,,,,,,,,,,,,,,,
,,,,TNRC6A,,,,,,,,,,,,,,,,,
,,,,ANAPC4,,,,,,,,,,,,,,,,,
,,,,ACAA2,,,,,,,,,,,,,,,,,
,,,,NAA30,,,,,,,,,,,,,,,,,
,,,,BCAR1,,,,,,,,,,,,,,,,,
,,,,HNRNPLL,,,,,,,,,,,,,,,,,
,,,,LTA,,,,,,,,,,,,,,,,,
,,,,FAM9C,,,,,,,,,,,,,,,,,
,,,,SLC4A7,,,,,,,,,,,,,,,,,
,,,,MMUT,,,,,,,,,,,,,,,,,
,,,,TEX26-AS1,,,,,,,,,,,,,,,,,
,,,,HUS1B,,,,,,,,,,,,,,,,,
,,,,CYB5D2,,,,,,,,,,,,,,,,,
,,,,HAO2,,,,,,,,,,,,,,,,,
,,,,ILRUN,,,,,,,,,,,,,,,,,
,,,,NRBF2P6,,,,,,,,,,,,,,,,,
,,,,STARD13,,,,,,,,,,,,,,,,,
,,,,NDUFA5,,,,,,,,,,,,,,,,,
,,,,SEPTIN7-DT,,,,,,,,,,,,,,,,,
,,,,CLCC1,,,,,,,,,,,,,,,,,
,,,,COX10-DT,,,,,,,,,,,,,,,,,
,,,,LPP-AS2,,,,,,,,,,,,,,,,,
,,,,HSPA14,,,,,,,,,,,,,,,,,
,,,,PCM1,,,,,,,,,,,,,,,,,
,,,,PALM2AKAP2,,,,,,,,,,,,,,,,,
,,,,ANGPTL7,,,,,,,,,,,,,,,,,
,,,,MTREX,,,,,,,,,,,,,,,,,
,,,,MTNAP1,,,,,,,,,,,,,,,,,
,,,,RBBP8NL,,,,,,,,,,,,,,,,,
,,,,SPTY2D1,,,,,,,,,,,,,,,,,
,,,,LINC03100,,,,,,,,,,,,,,,,,
,,,,DCAF8,,,,,,,,,,,,,,,,,
,,,,MIR7111,,,,,,,,,,,,,,,,,
,,,,TXNDC9,,,,,,,,,,,,,,,,,
,,,,CLN5,,,,,,,,,,,,,,,,,
,,,,CKAP4,,,,,,,,,,,,,,,,,
,,,,GYPE,,,,,,,,,,,,,,,,,
,,,,TNPO3,,,,,,,,,,,,,,,,,
,,,,COX7CP1,,,,,,,,,,,,,,,,,
,,,,COX7CP2,,,,,,,,,,,,,,,,,
,,,,C2CD4A,,,,,,,,,,,,,,,,,
,,,,MPC1,,,,,,,,,,,,,,,,,
,,,,RSPO3,,,,,,,,,,,,,,,,,
,,,,GASK1B,,,,,,,,,,,,,,,,,
,,,,CCDC89,,,,,,,,,,,,,,,,,
,,,,LARGE-AS1,,,,,,,,,,,,,,,,,
,,,,GOLT1B,,,,,,,,,,,,,,,,,
,,,,ATAD3C,,,,,,,,,,,,,,,,,
,,,,TUBB3,,,,,,,,,,,,,,,,,
,,,,IQCH,,,,,,,,,,,,,,,,,
,,,,PSMC2,,,,,,,,,,,,,,,,,
,,,,NAP1L1,,,,,,,,,,,,,,,,,
,,,,RGPD3,,,,,,,,,,,,,,,,,
,,,,NCOA2,,,,,,,,,,,,,,,,,
,,,,GTPBP3,,,,,,,,,,,,,,,,,
,,,,BAG4,,,,,,,,,,,,,,,,,
,,,,CHMP1A,,,,,,,,,,,,,,,,,
,,,,COX8C,,,,,,,,,,,,,,,,,
,,,,ATG2B,,,,,,,,,,,,,,,,,
,,,,ILF2,,,,,,,,,,,,,,,,,
,,,,ORMDL1,,,,,,,,,,,,,,,,,
,,,,CYP17A1,,,,,,,,,,,,,,,,,
,,,,RFC4,,,,,,,,,,,,,,,,,
,,,,USP19,,,,,,,,,,,,,,,,,
,,,,DERL1,,,,,,,,,,,,,,,,,
,,,,KLHDC2,,,,,,,,,,,,,,,,,
,,,,NMT1,,,,,,,,,,,,,,,,,
,,,,PRR13P5,,,,,,,,,,,,,,,,,
,,,,KCTD13-DT,,,,,,,,,,,,,,,,,
,,,,RWDD4,,,,,,,,,,,,,,,,,
,,,,PAIP1,,,,,,,,,,,,,,,,,
,,,,PAIP1P2,,,,,,,,,,,,,,,,,
,,,,CNOT6L,,,,,,,,,,,,,,,,,
,,,,SLC25A3,,,,,,,,,,,,,,,,,
,,,,ZNF367,,,,,,,,,,,,,,,,,
,,,,EIF4H,,,,,,,,,,,,,,,,,
,,,,SAR1B,,,,,,,,,,,,,,,,,
,,,,RPS23,,,,,,,,,,,,,,,,,
,,,,SEL1L,,,,,,,,,,,,,,,,,
,,,,LINC00937,,,,,,,,,,,,,,,,,
,,,,GTF2E2,,,,,,,,,,,,,,,,,
,,,,BAZ1B,,,,,,,,,,,,,,,,,
,,,,NCOA7,,,,,,,,,,,,,,,,,
,,,,KLF13,,,,,,,,,,,,,,,,,
,,,,DNAJC18,,,,,,,,,,,,,,,,,
,,,,INSIG2,,,,,,,,,,,,,,,,,
,,,,TIMM21,,,,,,,,,,,,,,,,,
,,,,ITGB8,,,,,,,,,,,,,,,,,
,,,,CHRNB2,,,,,,,,,,,,,,,,,
,,,,MRPL47,,,,,,,,,,,,,,,,,
,,,,MATN2,,,,,,,,,,,,,,,,,
,,,,ST13P13,,,,,,,,,,,,,,,,,
,,,,ST13P18,,,,,,,,,,,,,,,,,
,,,,ST13P4,,,,,,,,,,,,,,,,,
,,,,SMIM15,,,,,,,,,,,,,,,,,
,,,,TTF2,,,,,,,,,,,,,,,,,
,,,,RRP7BP,,,,,,,,,,,,,,,,,
,,,,SMDT1,,,,,,,,,,,,,,,,,
,,,,ABAT,,,,,,,,,,,,,,,,,
,,,,DCTN1-AS1,,,,,,,,,,,,,,,,,
,,,,KDM8,,,,,,,,,,,,,,,,,
,,,,DESI1,,,,,,,,,,,,,,,,,
,,,,SNRK,,,,,,,,,,,,,,,,,
,,,,MAP10,,,,,,,,,,,,,,,,,
,,,,DNAI4,,,,,,,,,,,,,,,,,
,,,,LAMC1,,,,,,,,,,,,,,,,,
,,,,CCDC91,,,,,,,,,,,,,,,,,
,,,,SIDT2,,,,,,,,,,,,,,,,,
,,,,ZNF252P,,,,,,,,,,,,,,,,,
,,,,FLNB,,,,,,,,,,,,,,,,,
,,,,DERPC,,,,,,,,,,,,,,,,,
,,,,DAD1,,,,,,,,,,,,,,,,,
,,,,RAD21,,,,,,,,,,,,,,,,,
,,,,SFPQ,,,,,,,,,,,,,,,,,
,,,,DENND1B,,,,,,,,,,,,,,,,,
,,,,ATXN10,,,,,,,,,,,,,,,,,
,,,,LINC01242,,,,,,,,,,,,,,,,,
,,,,GINS3,,,,,,,,,,,,,,,,,
,,,,WRNIP1,,,,,,,,,,,,,,,,,
,,,,ARMC1,,,,,,,,,,,,,,,,,
,,,,HSPD1,,,,,,,,,,,,,,,,,
,,,,SUCLA2,,,,,,,,,,,,,,,,,
,,,,RGMA,,,,,,,,,,,,,,,,,
,,,,CHORDC1P4,,,,,,,,,,,,,,,,,
,,,,KLF15,,,,,,,,,,,,,,,,,
,,,,AMMECR1L,,,,,,,,,,,,,,,,,
,,,,MDS2,,,,,,,,,,,,,,,,,
,,,,SLC25A12,,,,,,,,,,,,,,,,,
,,,,RPS4XP2,,,,,,,,,,,,,,,,,
,,,,DCAKD,,,,,,,,,,,,,,,,,
,,,,BIN1,,,,,,,,,,,,,,,,,
,,,,FRG1BP,,,,,,,,,,,,,,,,,
,,,,CDC42P6,,,,,,,,,,,,,,,,,
,,,,TERF1,,,,,,,,,,,,,,,,,
,,,,NISCH,,,,,,,,,,,,,,,,,
,,,,ZCCHC17,,,,,,,,,,,,,,,,,
,,,,BRF2,,,,,,,,,,,,,,,,,
,,,,MEI1,,,,,,,,,,,,,,,,,
,,,,GATC,,,,,,,,,,,,,,,,,
,,,,OTULIN,,,,,,,,,,,,,,,,,
,,,,SPIC,,,,,,,,,,,,,,,,,
,,,,KCNA5,,,,,,,,,,,,,,,,,
,,,,SUMO1,,,,,,,,,,,,,,,,,
,,,,MFF,,,,,,,,,,,,,,,,,
,,,,TCEAL8,,,,,,,,,,,,,,,,,
,,,,ECI2-DT,,,,,,,,,,,,,,,,,
,,,,DSG2-AS1,,,,,,,,,,,,,,,,,
